"track","category","method","config_id","rep","runtime_sec","sample_accesses","memory_mb","mean_estimate","mean_abs_error","mean_ci_cover","mean_ci_width","coef_estimate","coef_abs_error","coef_ci_cover","coef_ci_width","mse","r2"
"Simulation","Subsampling","Stratified","frac0.10",1,0.00164198875427246,600,0.05084228515625,2.48742216722706,0.0939889730693482,1,0.314087972605515,0.729557829584876,0.0704421704151241,1,0.235215948486658,1.54655736053497,0.611040043953558
"Simulation","Subsampling","Stratified","frac0.10",2,0.00230288505554199,600,0.05084228515625,2.69826739586618,0.116856255569776,1,0.312508554193524,0.71453902963669,0.0854609703633102,1,0.221489525472315,1.54017034032352,0.612646382757478
"Simulation","Subsampling","Stratified","frac0.10",3,0.00136494636535645,600,0.05084228515625,2.5693917082118,0.0120194320846028,1,0.330500836801823,0.819559404660022,0.0195594046600215,1,0.234577790383445,1.54455618006894,0.611543341849886
"Simulation","Subsampling","BLB","g0.7_s6_B40",1,0.689340114593506,105840,0.00203704833984375,2.57377739770988,0.00763374258652538,1,0.452702784631031,0.786393506671828,0.0136064933281718,1,0.402738002939484,1.52807590546683,0.615688139222713
"Simulation","Subsampling","BLB","g0.7_s6_B40",2,0.397109985351562,105840,0.00203704833984375,2.60777265845783,0.0263615181614276,1,0.508879207082598,0.824255289513687,0.0242552895136872,1,0.31993037109373,1.52807590546683,0.615688139222713
"Simulation","Subsampling","BLB","g0.7_s6_B40",3,0.394296884536743,105840,0.00203704833984375,2.61764527901907,0.0362341387226648,1,0.452290117561573,0.828448073292454,0.0284480732924539,1,0.324499603482494,1.52807590546683,0.615688139222713
"Simulation","Mini-batch","SGD","bs64",1,0.278895854949951,120000,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.790059882435629,0.00994011756437096,1,0.0722134137175827,1.52822504729121,0.615650629978675
"Simulation","Mini-batch","SGD","bs64",2,0.292315006256104,120000,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.79646664683975,0.00353335316025039,1,0.0722120010497498,1.52816525637042,0.615665667425403
"Simulation","Mini-batch","SGD","bs64",3,0.284800052642822,120000,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.803244537147196,0.00324453714719597,1,0.0722190096578263,1.52846190598413,0.615591059897966
"Simulation","Mini-batch","SGD","bs256",1,0.0907731056213379,120000,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.776399793720608,0.0236002062793919,1,0.0722334512778695,1.52907325951042,0.615437304177821
"Simulation","Mini-batch","SGD","bs256",2,0.0863790512084961,120000,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.782968053180627,0.0170319468193727,1,0.0722297628091477,1.52891710485369,0.615476577152732
"Simulation","Mini-batch","SGD","bs256",3,0.0896449089050293,120000,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.78491067828856,0.0150893217114396,1,0.0722272406708513,1.52881033244001,0.615503430468614
"Simulation","Hybrid","BLB->One-step","A",1,0.418109178543091,113040,0.00203704833984375,2.5814111402964,0,1,0.100919991663608,0.796100118536084,0.00389988146391629,1,0.0722098899227515,1.52807590546683,0.615688139222713
"Simulation","Hybrid","BLB->One-step","A",2,0.427970170974731,113040,0.00203704833984375,2.5814111402964,0,1,0.100919991663608,0.796100118536084,0.0038998814639164,1,0.0722098899227515,1.52807590546683,0.615688139222713
"Simulation","Hybrid","BLB->One-step","A",3,0.377372980117798,113040,0.00203704833984375,2.5814111402964,0,1,0.100919991663608,0.796100118536084,0.00389988146391629,1,0.0722098899227515,1.52807590546683,0.615688139222713
"Simulation","Hybrid","One-step->SGD","B",1,0.107050180435181,91200,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.794546201043692,0.00545379895630838,1,0.072211691734507,1.52815216481257,0.615668959958805
